2004,59,Go D.J.,Lil Wayne,D♭ Major,3B,4:58,158,82,64,71,-8 dB,17,0,27,75
2004,60,No Better Love,Young Gunz ,A♭ Major,4B,3:55,91,90,67,52,-3 dB,18,0,19,26
2004,61,U Saved Me,R. Kelly,F# Major,2B,6:13,104,56,65,30,-7 dB,60,0,9,5
2004,62,Roses,OutKast,C Major,8B,6:09,109,71,75,51,-6 dB,5,0,11,5
2004,63,Southside,Lloyd ,A Minor,8A,4:37,75,41,63,46,-9 dB,41,0,8,15
2004,64,Call My Name,Prince,F Minor,4A,5:15,114,57,62,41,-5 dB,69,0,11,16
2004,65,Runnin (Dying To Live),Tupac ,B♭ Minor,3A,3:50,166,80,63,63,-3 dB,5,0,32,40
2004,66,Stunt 101,G Unit,E Major,12B,3:52,95,78,69,52,-1 dB,17,0,6,40
2004,67,Get Low,Lil Jon & The East Side Boyz ,D♭ Major,3B,5:34,101,62,52,14,-7 dB,3,0,12,7
2004,68,Dip It Low,Christina Milian,B Minor,10A,3:21,85,73,79,55,-4 dB,1,0,9,8
2004,69,I Can't Wait,Sleepy Brown ,B♭ Minor,3A,4:32,103,63,85,55,-8 dB,24,0,33,28
2004,70,Let's Get Away,T.I.,B♭ Minor,3A,4:38,85,83,57,73,-5 dB,34,0,14,44
2004,71,In My Life,Juvenile ,D♭ Major,3B,5:44,89,67,76,14,-5 dB,1,0,11,16
2004,72,Breathe,Fabolous,B♭ Minor,3A,4:28,83,91,71,51,-6 dB,34,0,30,28
2004,73,Let Me In,Young Buck,D♭ Minor,12A,3:44,92,88,55,65,-4 dB,12,0,4,39
2004,74,"Breathe, Stretch, Shake",Mase ,A Major,11B,3:17,101,71,53,65,-5 dB,7,0,40,34
2004,75,whoknows,Musiq,D Major,10B,4:55,119,69,42,32,-6 dB,23,0,34,12
2004,76,Dangerously In Love,Beyonce,D Minor,7A,3:56,99,77,65,68,-7 dB,0,0,7,23
2004,77,I Like That,Houston ,B♭ Minor,3A,3:56,107,50,80,38,-4 dB,2,0,10,10
2004,78,Got It Twisted,Mobb Deep
2004,79,Holidae In,Chingy ,G Major,9B,5:14,153,79,81,95,-6 dB,9,0,8,18
2004,80,Lose My Breath,Destiny's Child,D♭ Major,3B,4:02,119,90,81,55,-6 dB,1,22,10,6
2004,81,Wonderful,Ja Rule ,B Minor,10A,4:30,93,78,66,77,-5 dB,27,0,4,13
2004,82,Selfish,Slum Village ,G Major,9B,3:45,96,60,71,49,-6 dB,22,0,43,24
2004,83,Talk About Our Love,Brandy ,F Minor,4A,3:34,101,59,51,76,-6 dB,40,0,49,23
2004,84,You're My Everything,Anita Baker,A♭ Minor,1A,3:50,91,62,76,32,-6 dB,74,19,30,3
2004,85,Turn Me On,Kevin Lyttle ,A Major,11B,3:12,106,68,68,88,-7 dB,4,0,4,4
2004,86,Jook Gal (Wine Wine),Elephant Man,D♭ Major,3B,3:53,120,75,95,96,-7 dB,13,0,5,20
2004,87,Wat Da Hook Gon Be,Murphy Lee ,B♭ Minor,3A,3:44,95,60,93,90,-7 dB,10,0,15,31
2004,88,Hush,LL Cool J ,B Major,1B,3:34,99,72,78,81,-6 dB,13,0,13,28
2004,89,Neva Eva,Trillville,G Major,9B,4:36,78,81,78,79,-5 dB,2,0,9,5
2004,90,I Want You,Janet Jackson,E♭ Major,5B,4:12,106,84,64,68,-6 dB,20,2,16,4
2004,91,Gangsta Nation,Westside Connection ,A Minor,8A,4:53,95,70,84,68,-3 dB,13,0,88,26
2004,92,Gigolo,Nick Cannon ,E Minor,9A,3:57,93,55,90,66,-6 dB,27,0,7,10
2004,93,Welcome Back,Mase,D♭ Major,3B,4:22,88,74,76,50,-2 dB,1,0,32,18
2004,94,Knuck If You Buck,Crime Mob ,A♭ Major,4B,3:25,150,84,87,75,-5 dB,6,0,37,31
2004,95,Flap Your Wings,Nelly,D♭ Major,3B,4:03,106,83,91,86,-4 dB,2,0,9,6
2004,96,Forthenight,Musiq,E♭ Minor,2A,3:49,101,67,70,76,-7 dB,29,0,20,25
2004,97,Whats Happnin!,Ying Yang Twins ,F# Major,2B,4:19,108,67,83,78,-6 dB,10,0,39,5
2004,98,You Don't Want Drama,8Ball & MJG ,G Major,9B,4:33,140,87,78,62,-6 dB,1,0,37,24
2004,99,Shorty Wanna Ride,Young Buck,D♭ Major,3B,4:21,120,62,59,33,-6 dB,0,0,13,20
2004,100,My Baby,Bow Wow ,F Minor,4A,5:03,86,58,62,51,-9 dB,17,0,56,44
2005,1,Let Me Love You,Mario,G Minor,6A,4:16,95,58,66,56,-9 dB,23,0,12,9
2005,2,We Belong Together,Mariah Carey,C Major,8B,3:21,140,47,84,78,-8 dB,4,0,9,8
2005,4,Truth Is,Fantasia,B Major,1B,3:56,73,45,71,62,-10 dB,31,0,5,8
2005,5,Drop It Like It's Hot,Snoop Dogg ,D♭ Major,3B,4:26,92,62,88,63,-4 dB,19,0,10,22
2005,6,Slow Down,Bobby Valentino,B Minor,10A,4:18,93,75,56,60,-5 dB,17,0,34,10
2005,7,Free Yourself,Fantasia,F Minor,4A,4:17,109,45,72,61,-10 dB,68,0,9,6
2005,8,How We Do,The Game ,G Major,9B,3:55,98,67,58,59,-7 dB,5,0,3,44
2005,9,Wait (The Whisper Song),Ying Yang Twins,G Major,9B,2:59,102,51,93,60,-13 dB,0,0,11,35
2005,10,Soldier,Destiny's Child ,G Major,9B,5:25,77,42,88,90,-7 dB,4,0,8,36
2005,11,Cater 2 U,Destiny's Child,B Minor,10A,4:05,126,58,61,46,-7 dB,29,0,23,20
2005,12,Ordinary People,John Legend,B♭ Major,6B,4:41,67,13,47,36,-14 dB,93,0,9,8
2005,13,Must Be Nice,Lyfe Jennings,D♭ Major,3B,3:53,83,40,45,65,-11 dB,66,0,13,38
2005,14,Gold Digger,Kanye West ,D♭ Minor,12A,3:27,93,70,64,66,-6 dB,2,0,9,38
2005,15,"1, 2 Step",Ciara ,F Minor,4A,3:23,113,51,94,84,-11 dB,4,0,4,16
2005,16,Oh,Ciara ,G Major,9B,4:16,128,50,80,36,-7 dB,0,0,7,5
2005,17,Some Cut,Trillville ,D♭ Major,3B,4:43,85,51,90,64,-6 dB,0,0,10,37
2005,18,Bring Em Out,T.I.,B Major,1B,3:36,99,89,76,59,-3 dB,3,0,14,26
2005,19,Disco Inferno,50 Cent,E♭ Major,5B,3:34,97,66,93,71,-5 dB,21,0,28,23
2005,20,Like You,Bow Wow ,F# Major,2B,3:25,82,60,71,50,-8 dB,5,0,6,9
2005,21,U Already Know,112 ,G Minor,6A,3:18,87,52,68,92,-9 dB,22,0,17,5
2005,22,Candy Shop,50 Cent ,B Major,1B,3:29,125,57,61,75,-8 dB,3,0,38,47
2005,23,U Don't Know Me,T.I.,D♭ Major,3B,4:03,84,66,78,53,-5 dB,5,0,8,17
2005,24,Let Me Hold You,Bow Wow ,F# Major,2B,4:07,151,68,82,62,-8 dB,9,0,8,20
2005,25,Shake It Off,Mariah Carey,D Major,10B,3:52,134,49,77,83,-7 dB,21,0,11,15
2005,26,1 Thing,Amerie,B♭ Minor,3A,3:58,125,95,64,89,-5 dB,12,0,4,33
2005,27,Soul Survivor,Young Jeezy ,B♭ Major,6B,4:40,84,50,67,9,-8 dB,0,0,24,4
2005,28,Hate It Or Love It,The Game ,A Major,11B,3:26,100,79,81,42,-5 dB,12,0,12,20
2005,29,Just A Lil Bit,50 Cent,D♭ Major,3B,3:57,97,69,49,53,-7 dB,3,1,31,41
2005,30,I Can't Stop Loving You,Kem,E♭ Minor,2A,5:23,141,30,70,14,-10 dB,72,0,12,5
2005,31,O,Omarion,C Major,8B,4:40,120,51,74,59,-6 dB,8,0,19,4
2005,32,I'm A Hustla,Cassidy,A♭ Minor,1A,4:19,91,91,73,62,-6 dB,28,0,53,31
2005,33,Give Me That,Webbie ,F Major,7B,4:43,132,66,71,62,-8 dB,2,0,71,30
2005,34,Play,David Banner,D♭ Minor,12A,3:50,95,65,83,55,-8 dB,0,9,21,18
2005,35,My Boo,Usher And Alicia Keys,F Major,7B,3:33,87,61,68,70,-7 dB,47,0,21,4
2005,36,Charlene,Anthony Hamilton,C Minor,5A,4:06,124,35,56,45,-10 dB,54,0,11,31
2005,37,Run It!,Chris Brown,D♭ Minor,12A,3:49,101,48,85,22,-7 dB,2,0,39,10
2005,38,Karma,Lloyd Banks ,B♭ Minor,3A,4:38,88,84,52,66,-3 dB,4,0,18,47
2005,39,Wonderful,Ja Rule ,B Minor,10A,4:30,93,78,66,77,-5 dB,27,0,4,13
2005,40,Again,Faith Evans,F# Minor,11A,3:18,174,77,50,36,-6 dB,2,0,41,26
2005,41,Pimpin' All Over The World,Ludacris ,D♭ Minor,12A,5:29,92,88,69,78,-4 dB,26,0,14,26
2005,42,Grind With Me,Pretty Ricky,D♭ Major,3B,3:57,137,54,70,19,-6 dB,0,0,10,5
2005,43,Okay,Nivea ,F# Minor,11A,4:43,86,56,78,68,-7 dB,11,0,10,6
2005,44,Charlie Last Name: Wilson,Charlie Wilson,G Major,9B,3:35,67,53,65,61,-6 dB,44,0,19,20
2005,45,Number One Spot,Ludacris,F# Major,2B,4:34,146,95,48,53,-4 dB,3,0,27,41
2005,46,Naked,Marques Houston,A Major,11B,4:26,60,51,75,40,-7 dB,9,0,9,21
2005,47,Girl Tonite,Twista ,G Major,9B,3:41,149,72,67,32,-6 dB,1,0,22,5
2005,48,Dem Boyz,Boyz N Da Hood,D♭ Major,3B,4:16,79,63,78,29,-6 dB,0,0,15,16
2005,49,Lose Control,Missy Elliott ,E Minor,9A,3:46,125,81,90,81,-7 dB,3,1,5,12
2005,50,Get Back,Ludacris,D♭ Major,3B,4:30,171,65,58,19,-5 dB,7,0,13,26
2005,51,Make Her Feel Good,Teairra Mari,D Major,10B,3:46,91,67,82,54,-9 dB,2,0,19,20
2005,52,Trapped In The Closet,R. Kelly,E Major,12B,16:32,107,58,55,42,-6 dB,54,0,37,16
2005,53,Diary,Alicia Keys ,G Major,9B,3:48,118,44,61,17,-9 dB,60,0,10,11
2005,54,I Think They Like Me,Dem Franchize Boyz ,G Major,9B,4:42,83,62,78,68,-9 dB,0,0,19,37
2005,55,Hollaback Girl,Gwen Stefani,B♭ Minor,3A,3:19,110,92,92,88,-2 dB,34,0,2,10
2005,56,Don't Cha,The Pussycat Dolls ,D♭ Major,3B,4:32,120,64,88,58,-4 dB,1,0,10,9
2005,57,Girl,Destiny's Child,F# Minor,11A,3:44,89,75,57,56,-6 dB,31,0,4,10
2005,58,Caught Up,Usher,F# Major,2B,3:44,110,81,82,81,-5 dB,3,0,12,6
2005,59,Only U,Ashanti,D♭ Minor,12A,3:06,95,62,60,29,-6 dB,7,0,26,4
2005,60,What U Gon' Do,Lil Jon & The East Side Boyz ,D♭ Minor,12A,5:20,150,72,84,54,-7 dB,0,0,16,24
2005,61,Gotta Go Gotta Leave (Tired),Vivian Green,A♭ Major,4B,4:36,112,40,54,18,-5 dB,10,0,11,12
2005,62,In The Kitchen, R. Kelly,F Minor,4A,3:37,128,47,71,37,-8 dB,41,0,10,4
2005,63,Unbreakable,Alicia Keys,A♭ Minor,1A,4:34,84,43,50,33,-13 dB,1,0,63,23
2005,64,So Seductive,Tony Yayo ,A♭ Major,4B,3:30,97,88,59,65,-3 dB,20,0,7,23
2005,65,How Could You,Mario,B Minor,10A,3:56,122,48,84,74,-7 dB,5,0,8,14
2005,66,And Then What,Young Jeezy ,C Major,8B,4:05,170,73,75,81,-5 dB,1,0,6,23
2005,67,Go D.J.,Lil Wayne,D♭ Major,3B,4:58,158,82,64,71,-8 dB,17,0,27,75
2005,68,U Make Me Wanna,Jadakiss ,F Minor,4A,4:53,110,82,53,58,-5 dB,4,0,34,32
2005,69,Lighters Up,Lil' Kim,A Major,11B,4:22,92,77,62,71,-6 dB,0,0,11,40
2005,70,Girlfight,Brooke Valentine ,B Major,1B,3:54,100,62,75,60,-8 dB,1,0,12,15
2005,71,I Should Have Cheated,Keyshia Cole,D Minor,7A,5:27,86,54,36,41,-4 dB,25,0,33,7
2005,72,Tell Me,Bobby Valentino,E Minor,9A,4:20,95,80,65,55,-5 dB,42,0,32,5
2005,73,Karma,Alicia Keys,B♭ Major,6B,4:16,85,74,73,69,-6 dB,7,0,3,6
2005,74,Baby Mama,Fantasia,A Major,11B,4:15,82,71,66,45,-7 dB,6,0,4,7
2005,75,Back Then,Mike Jones,A Major,11B,4:04,160,74,78,54,-6 dB,1,0,18,25
2005,76,Stay Fly,Three 6 Mafia ,B Major,1B,3:56,133,88,79,65,-6 dB,11,0,35,3
2005,77,Welcome To Jamrock,"Damian ""Jr. Gong"" Marley",G Minor,6A,3:33,77,66,84,73,-6 dB,2,0,34,33
2005,78,It's Like That,Mariah Carey,A♭ Minor,1A,3:23,96,63,80,84,-5 dB,9,0,3,5
2005,79,I'm Sprung,T-Pain,C Minor,5A,3:50,100,33,72,17,-12 dB,9,0,8,11
2005,80,ASAP,T.I.,B♭ Minor,3A,5:15,63,75,32,39,-6 dB,30,0,14,28
2005,81,All Because Of You,Marques Houston ,D♭ Minor,12A,3:32,170,88,45,68,-6 dB,1,0,65,11
2005,82,Dreams,The Game,F# Major,2B,4:46,156,78,62,27,-5 dB,1,0,25,22
2005,83,Gotta Make It,Trey Songz ,G Major,9B,4:03,140,88,75,81,-5 dB,9,0,17,7
2005,84,New York,Ja Rule ,B Minor,10A,4:18,93,80,54,60,-6 dB,25,0,8,45
2005,85,Badd,Ying Yang Twins ,D♭ Minor,12A,3:45,133,70,58,40,-6 dB,3,0,25,36
2005,86,Breathe,Fabolous,B♭ Minor,3A,4:28,83,91,71,51,-6 dB,34,0,30,28
2005,87,I'm A King,P$C ,C Major,8B,3:32,168,48,73,54,-9 dB,4,0,10,33
2005,88,Outta Control (Remix),50 Cent ,A♭ Minor,1A,4:07,92,59,77,57,-6 dB,3,0,6,26
2005,89,Shorty Wanna Ride,Young Buck,D♭ Major,3B,4:21,120,62,59,33,-6 dB,0,0,13,20
2005,90,Let's Go,Trick Daddy ,B Minor,10A,3:42,134,77,75,52,-8 dB,3,0,33,17
2005,91,Diamonds From Sierra Leone,Kanye West,G Major,9B,3:53,97,80,66,47,-4 dB,24,0,20,26
2005,92,"Forever, For Always, For Love",Lalah Hathaway,C Major,8B,5:52,106,31,54,17,-11 dB,66,0,8,3
2005,93,Still Tippin',Mike Jones ,F# Minor,11A,4:31,143,86,86,79,-7 dB,4,0,11,31
2005,94,Let's Get Blown,Snoop Dogg,A Minor,8A,4:40,106,61,93,68,-5 dB,40,2,27,21
2005,95,One Wish,Ray J,F Minor,4A,5:37,128,63,52,60,-7 dB,27,0,34,30
2005,96,Laffy Taffy,D4L,G Minor,6A,3:44,77,44,89,62,-8 dB,4,0,9,43
2005,97,Baby,Fabolous ,D♭ Major,3B,3:36,100,68,84,50,-6 dB,9,0,12,12
2005,98,Get It Poppin',Fat Joe ,D♭ Major,3B,3:31,101,55,90,52,-8 dB,6,0,6,37
2005,99,Can't Satisfy Her,I-Wayne,B Minor,10A,3:37,87,65,72,77,-6 dB,31,0,51,31
2005,100,Lose My Breath,Destiny's Child,D♭ Major,3B,4:02,119,90,81,55,-6 dB,1,22,10,6
2007,1,Lost Without U,Robin Thicke,C Major,8B,4:14,113,35,66,82,-12 dB,23,0,11,12
2007,2,When I See U,Fantasia,A♭ Major,4B,3:37,93,60,57,76,-6 dB,46,0,20,17
2007,3,Please Don't Go,Tank,B♭ Minor,3A,4:46,125,46,72,40,-10 dB,75,0,55,12
2007,4,Buy U A Drank (Shawty Snappin'),T-Pain ,D♭ Major,3B,3:47,80,55,45,59,-8 dB,1,0,7,26
2007,5,teachme,Musiq Soulchild,A♭ Minor,1A,4:20,173,61,50,44,-5 dB,47,0,7,14
2007,6,You,Lloyd ,F Minor,4A,4:33,130,87,56,75,-6 dB,11,0,33,43
2007,7,Irreplaceable,Beyonce,G Minor,6A,3:47,176,69,45,51,-5 dB,3,0,17,38
2007,8,Promise,Ciara,A Major,11B,4:27,123,63,70,44,-6 dB,41,0,8,4
2007,9,Buddy,Musiq Soulchild,F# Minor,11A,3:43,90,84,74,83,-5 dB,5,0,11,27
2007,10,Poppin',Chris Brown ,E Minor,9A,4:25,123,42,76,58,-3 dB,1,0,5,4
2007,11,Until The End Of Time,Justin Timberlake Duet With Beyonce
2007,12,Let It Go,Keyshia Cole ,F# Major,2B,3:58,95,72,81,77,-5 dB,19,0,25,21
2007,13,Shawty, Plies ,E Minor,9A,4:15,105,71,44,26,-6 dB,4,0,8,13
2007,14,Bed,J. Holiday,F Minor,4A,4:35,128,61,68,72,-7 dB,17,0,6,5
2007,15,I'm A Flirt,R. Kelly Or Bow Wow (
2007,16,Make Me Better,Fabolous ,B Major,1B,4:13,86,61,61,57,-7 dB,29,0,21,10
2007,17,Do You,Ne-Yo,F Minor,4A,3:48,121,64,60,50,-6 dB,33,0,32,7
2007,18,Throw Some D's,Rich Boy ,B Major,1B,4:23,161,86,70,41,-5 dB,4,0,8,49
2007,19,Ice Box,Omarion,A♭ Major,4B,4:16,131,73,77,82,-5 dB,19,0,13,13
2007,20,I Wanna Love You,Akon ,C Major,8B,4:07,100,46,87,29,-9 dB,4,0,32,4
2007,21,Walk It Out,Unk,D♭ Minor,12A,2:53,160,78,79,71,-4 dB,10,0,20,8
2007,22,Same Girl,R. Kelly Duet With Usher
2007,23,This Is Why I'm Hot,Mims,A♭ Major,4B,4:13,80,60,62,49,-6 dB,28,0,50,58
2007,24,Wipe Me Down,Lil Boosie ,D♭ Major,3B,4:32,165,91,84,72,-3 dB,0,0,23,28
2007,25,Runaway Love,Ludacris ,F Minor,4A,4:40,91,74,56,82,-7 dB,32,0,33,27
2007,26,Get Me Bodied,Beyonce,C Minor,5A,3:25,97,83,87,65,-7 dB,7,0,25,31
2007,27,Party Like A Rockstar,Shop Boyz,G Major,9B,4:13,145,69,62,64,-5 dB,1,0,45,4
2007,28,Crank That (Soulja Boy),Soulja Boy Tell'em,A♭ Major,4B,3:44,140,32,80,24,-12 dB,4,58,8,15
2007,29,Take Me As I Am,Mary J. Blige,B Minor,10A,3:57,82,56,60,58,-5 dB,7,0,21,3
2007,30,No One,Alicia Keys,E Major,12B,4:19,90,32,38,43,-6 dB,71,0,10,3
2007,31,Rock Yo Hips,Crime Mob ,F# Major,2B,3:46,77,67,85,71,-6 dB,9,0,44,17
2007,32,Make It Rain,Fat Joe ,B Minor,10A,4:07,149,70,74,77,-5 dB,1,0,8,20
2007,33,We Fly High,Jim Jones,D♭ Major,3B,3:56,120,80,69,48,-7 dB,8,0,9,30
2007,34,My Love,Justin Timberlake ,B Minor,10A,4:36,120,68,77,81,-6 dB,28,0,68,22
2007,35,"Pop, Lock & Drop It",Huey,D♭ Major,3B,2:18,118,44,99,58,-11 dB,21,0,12,7
2007,36,On The Hotline,Pretty Ricky,F# Major,2B,4:02,93,87,69,63,-5 dB,1,0,12,17
2007,37,Like This,Kelly Rowland ,D♭ Major,3B,3:35,89,73,68,49,-6 dB,0,0,6,27
2007,38,Because Of You,Ne-Yo,C Minor,5A,4:26,110,55,81,82,-6 dB,53,0,10,3
2007,39,Umbrella,Rihanna ,D♭ Major,3B,4:35,174,83,58,57,-5 dB,1,0,4,13
2007,40,Get It Shawty,Lloyd,F Minor,4A,3:28,128,91,82,62,-4 dB,13,0,5,27
2007,41,Last Night,Diddy ,E♭ Minor,2A,4:15,121,85,92,97,-5 dB,17,0,9,6
2007,42,Big Things Poppin' (Do It),T.I.,G Major,9B,4:49,169,71,60,54,-7 dB,0,91,19,4
2007,43,2 Step,Unk,A Minor,8A,5:22,77,72,72,64,-6 dB,6,0,17,19
2007,44,Shortie Like Mine,Bow Wow ,G Minor,6A,4:27,142,63,76,71,-9 dB,9,0,17,22
2007,45,Upgrade U,Beyonce ,G Major,9B,4:33,85,68,59,48,-6 dB,0,0,31,34
2007,46,Like A Boy,Ciara,C Minor,5A,3:57,132,72,70,43,-6 dB,27,0,9,14
2007,47,If I Was Your Man,Joe,D♭ Major,3B,3:52,95,48,71,14,-7 dB,17,0,13,4
2007,48,Top Back,T.I.,D Major,10B,4:42,160,68,60,66,-6 dB,1,0,38,30
2007,49,Don't Matter,Akon,D Major,10B,4:53,125,46,79,35,-6 dB,24,0,22,4
2007,50,Can U Believe,Robin Thicke,B Major,1B,4:51,82,41,64,35,-8 dB,46,0,14,3
2007,51,Bartender,T-Pain ,A♭ Major,4B,3:58,105,39,68,41,-9 dB,6,0,21,13
2007,52,In My Songs,Gerald Levert,D♭ Minor,12A,5:31,106,58,55,39,-6 dB,38,0,34,16
2007,53,Go Getta,Young Jeezy ,E♭ Minor,2A,3:49,174,73,38,44,-6 dB,12,0,18,19
2007,54,A Bay Bay,Hurricane Chris,F# Major,2B,4:17,61,67,58,70,-5 dB,10,0,9,51
2007,55,Duffle Bag Boy,Playaz Circle ,E♭ Minor,2A,4:31,144,71,66,64,-8 dB,17,0,17,21
2007,56,Hood Figga,Gorilla Zoe,D♭ Major,3B,3:20,174,71,81,14,-5 dB,2,0,12,11
2007,57,That's That, Snoop Dogg ,B Major,1B,3:19,105,73,72,50,-6 dB,11,0,48,9
2007,58,Can't Leave 'Em Alone,Ciara ,D♭ Minor,12A,4:04,101,70,53,50,-6 dB,21,0,5,36
2007,59,Outta My System,Bow Wow ,F# Major,2B,3:58,84,59,77,74,-7 dB,9,0,10,18
2007,60,Int'l Players Anthem (I Choose You),UGK ,E Minor,9A,4:18,78,68,70,82,-5 dB,6,0,30,22
2007,61,Shawty Is A 10,The-Dream,G Minor,6A,3:52,75,44,74,39,-6 dB,7,0,7,4
2007,62,Kiss Kiss,Chris Brown ,D♭ Major,3B,4:11,140,52,77,58,-5 dB,2,0,8,21
2007,63,How Do I Breathe,Mario,F Major,7B,3:36,98,46,68,49,-8 dB,22,0,26,3
2007,64,Change Me,Ruben Studdard,D♭ Major,3B,3:50,134,63,72,53,-4 dB,16,0,5,6
2007,65,1st Time,Yung Joc ,F# Major,2B,4:27,133,60,69,78,-6 dB,10,0,10,20
2007,66,And I Am Telling You I'm Not Going,Jennifer Hudson,F Minor,4A,5:05,123,74,46,34,-5 dB,19,0,16,9
2007,67,I Luv It,Young Jeezy,D Major,10B,4:00,91,78,64,17,-7 dB,0,0,38,4
2007,68,Tambourine,Eve,D♭ Major,3B,3:12,103,86,82,55,-4 dB,23,0,35,22
2007,69,Good Life,Kanye West ,D♭ Major,3B,3:27,84,80,44,45,-7 dB,0,0,47,32
2007,70,Anonymous,Bobby Valentino ,A♭ Major,4B,4:43,125,76,71,63,-3 dB,1,0,6,3
2007,71,I Get Money,50 Cent,A Major,11B,3:43,124,93,53,44,-5 dB,16,0,35,35
2007,72,Sexy Lady,Yung Berg ,C Major,8B,3:50,92,68,37,24,-7 dB,0,0,28,31
2007,73,You Know What It Is,T.I. ,D♭ Minor,12A,4:47,173,85,66,75,-5 dB,17,0,10,25
2007,74,Cupid Shuffle,Cupid,F Minor,4A,3:51,72,58,79,86,-5 dB,19,0,20,24
2007,75,DJ Don't,Gerald Levert,C Major,8B,3:28,102,70,68,86,-4 dB,5,0,4,13
2007,76,Can't Help But Wait,Trey Songz,A♭ Minor,1A,3:26,95,70,70,61,-6 dB,36,0,9,7
2007,77,Can't Tell Me Nothing,Kanye West,F Minor,4A,4:31,80,61,59,10,-6 dB,1,0,82,5
2007,78,My Drink N' My 2 Step,Cassidy ,D♭ Major,3B,3:12,87,83,64,55,-5 dB,21,0,14,29
2007,79,Can't Get Enough,Tamia,A♭ Major,4B,3:49,144,45,77,26,-4 dB,8,0,10,29
2007,80,If I Have My Way,Chrisette Michele,F Minor,4A,4:02,122,46,50,25,-7 dB,68,0,14,7
2007,81,Beautiful Girls,Sean Kingston,D♭ Minor,12A,3:45,130,66,76,77,-6 dB,15,0,26,7
2007,82,One,Tyrese,A♭ Minor,1A,3:43,127,81,69,64,-4 dB,7,0,29,6
2007,83,Freaky Gurl,Gucci Mane,G Major,9B,3:46,147,64,75,74,-2 dB,2,0,19,6
2007,84,Money In The Bank,Lil Scrappy ,D♭ Major,3B,3:53,76,69,88,77,-5 dB,6,0,25,33
2007,85,Make Ya Feel Beautiful,Ruben Studdard,C Minor,5A,3:27,122,59,47,57,-7 dB,75,0,14,6
2007,86,I'm So Hood,DJ Khaled ,A Minor,8A,4:15,131,88,71,51,-3 dB,2,0,25,8
2007,87,Stuntin' Like My Daddy,Birdman & Lil Wayne,F Minor,4A,4:27,160,87,73,82,-7 dB,1,0,18,4
2007,88,Me,Tamia,F# Major,2B,4:06,80,65,62,33,-8 dB,20,0,7,3
2007,89,Wall To Wall,Chris Brown,G Minor,6A,3:43,94,55,60,56,-7 dB,0,0,13,12
2007,90,Come With Me,Sammie,B♭ Major,6B,4:03,120,43,74,64,-9 dB,2,5,17,3
2007,91,Baby,Angie Stone ,D♭ Major,3B,5:22,132,43,72,53,-9 dB,22,0,3,5
2007,92,Shoulda Let You Go,Keyshia Cole Introducing Amina
2007,93,We Takin' Over,DJ Khaled ,B♭ Minor,3A,4:23,113,87,77,56,-4 dB,15,0,52,8
2007,94,Be Without You,Mary J. Blige,D Minor,7A,4:06,146,69,72,69,-6 dB,8,0,30,14
2007,95,Hood Boy,Fantasia ,F Minor,4A,3:34,91,87,66,73,-3 dB,1,0,25,29
2007,96,Let's Stay Together,Lyfe Jennings,B Major,1B,4:35,114,57,45,49,-9 dB,24,0,28,11
2007,97,Lost One, Jay-Z ,A♭ Minor,1A,3:54,84,34,86,96,-7 dB,13,75,5,27
2007,98,Used To Be My Girl,Brian McKnight,E♭ Minor,2A,4:14,96,81,74,44,-6 dB,34,0,23,17
2007,99,We Ride ((I See The Future)),Mary J. Blige,D♭ Major,3B,3:57,77,80,70,70,-4 dB,9,0,7,7
2007,100,Wouldn't Get Far,The Game ,E Minor,9A,4:11,94,76,44,69,-5 dB,15,0,41,29
2008,1,Like You'll Never See Me Again,Alicia Keys,G Major,9B,5:15,128,66,56,27,-8 dB,17,0,10,3
2008,2,I Remember,Keyshia Cole,F Minor,4A,4:20,129,76,55,32,-4 dB,23,0,9,5
2008,3,Just Fine,Mary J. Blige,B Minor,10A,4:02,123,77,92,63,-4 dB,3,0,12,6
2008,4,Heaven Sent,Keyshia Cole,D Minor,7A,3:52,78,73,54,44,-4 dB,7,0,8,5
2008,5,Suffocate,J. Holiday,A Minor,8A,3:40,83,44,46,45,-8 dB,64,0,12,36
2008,6,Lollipop,Lil Wayne ,C Major,8B,4:59,148,43,83,44,-10 dB,7,0,12,20
2008,7,Need U Bad,Jazmine Sullivan,G Major,9B,4:17,138,66,53,36,-5 dB,2,0,11,6
2008,8,No One,Alicia Keys,E Major,12B,4:19,90,32,38,43,-6 dB,71,0,10,3
2008,9,Spotlight,Jennifer Hudson,B Minor,10A,4:10,109,72,71,66,-4 dB,4,0,7,5
2008,10,Can't Help But Wait,Trey Songz,A♭ Minor,1A,3:26,95,70,70,61,-6 dB,36,0,9,7
2008,11,Never,Jaheim,E Major,12B,4:26,105,34,54,61,-8 dB,22,0,11,7
2008,12,Crying Out For Me,Mario,D♭ Major,3B,4:21,130,71,55,53,-7 dB,20,0,35,8
2008,13,Take You Down,Chris Brown,B Minor,10A,4:05,60,64,39,62,-6 dB,11,0,32,8
2008,14,A Milli,Lil Wayne,F# Major,2B,3:41,152,68,68,75,-9 dB,5,0,18,28
2008,15,Love In This Club,Usher ,C Major,8B,4:19,140,71,57,35,-6 dB,6,0,17,7
2008,16,Bust It Baby Part 2,Plies ,F Minor,4A,4:00,79,80,65,81,-7 dB,15,0,34,17
2008,17,Whatever You Like,T.I.,A Minor,8A,4:09,150,69,68,47,-6 dB,2,0,26,7
